airtable_record_id,arda_item_eid,matched_via,tool_description,product_id,vendor,airtable_url
recsLB331MQfdqLhH,a57bd96e-b44b-4681-b1ef-3042d34d2a3b,description,1697NS,Nachi 0734336,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recsLB331MQfdqLhH
recema3330fxgCFWe,2fcbfc25-7e63-4590-b07c-053d18f8e6d1,description,1698NS,Nachi 1571126,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recema3330fxgCFWe
recIWNF5L97MiruIK,0d9ab85c-aef7-4018-a9ef-f026eb2ff67b,description,1699NS,Mikron 2.CD.150255.IC,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recIWNF5L97MiruIK
recVqHkGB6ielyfsE,bb780809-a133-4b0c-a3ee-3c68e9e9fae3,description,1700NS,Mikron 2.PD.02550.090.IC,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recVqHkGB6ielyfsE
recdtoaQNNBF1rUpo,423bc4b1-9aae-48e7-9416-b438bf0bedc4,description,1701NS,Nachi AQRVD0H5D0450,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recdtoaQNNBF1rUpo
recYM6AmWaUIDmXLo,c7af81f8-3819-4d94-a868-868d3daa6d8a,numeric-base,1702NS,MSC# 55468797,OSG,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recYM6AmWaUIDmXLo
rec0dpNKJb8f4L9WU,34161ad1-014a-4f1d-ab98-04c6fd243287,numeric-base,1703NS,MSC #30145684,Hertel,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rec0dpNKJb8f4L9WU
rec64DGx6UsCTIKgO,22a033a2-cd43-4bb4-8446-683ba87a0391,numeric-base,1704NS,Guhring 9024640028200,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rec64DGx6UsCTIKgO
reciCH2SAJT9E7oZj,b5c9082c-3a70-4932-88c5-5f0aef2adbfd,numeric-base,2013NS,86655354,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/reciCH2SAJT9E7oZj
reclyL1kJz7K9mKCP,752b54c0-ff90-47e3-8aac-2e7fa2d76e37,description,2015NS,83246702,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/reclyL1kJz7K9mKCP
recg4fsRJIanOw1Au,8f326863-a7fb-4d5b-8ab2-5f9906f536ff,description,2016NS,49720501,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recg4fsRJIanOw1Au
recEu012jRkCQKe8G,5bade30d-2e6d-4df3-8054-5f7ccd28f24d,numeric-base,2017NS,05728464,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recEu012jRkCQKe8G
recCrm10S3Awga4Y8,800dc749-36b7-44e3-af80-3292729ed7dc,description,2018NS,Nachi  L9606 1.8mm 5XD  EDP#0737284,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recCrm10S3Awga4Y8
recvuPP6NmvoVLqgI,ab7f9bd9-0a34-4372-8ae0-ab0595980484,description,2019NS,29107877,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recvuPP6NmvoVLqgI
recfr289EllJcGm8l,61e51b79-9882-404f-a976-8a2becff24d4,description,2020NS,Guhring 9044870012000,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recfr289EllJcGm8l
recv6BEldgC7Ws9YX,1eacb501-09a8-459e-b102-7eb610499219,description,2021NS,Balax 10282-010,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recv6BEldgC7Ws9YX
rec5Otb4tkcB0F9aQ,dfcb0198-2652-4077-97ee-e89f63a0c259,numeric-base,2022NS,Harvey RRH0620,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rec5Otb4tkcB0F9aQ
recr6qs2PUdVbgYMY,c794cd73-ff6f-4ef9-bcdf-c91338c7c16d,numeric-base,2023NS,Guhring 9005490014500,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recr6qs2PUdVbgYMY
recsh6HePeEeUWKSM,50bb1c2c-edd6-4355-9cc7-9cfcea06c25f,description,3015NS,64183486,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recsh6HePeEeUWKSM
recNYS04QxncmJHQ3,0ff076f1-2e58-49e8-ada2-d687fe526141,description,3016NS,2582A486,McMaster,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recNYS04QxncmJHQ3
receMESYi9gc6YHtJ,8a03427b-73f6-423d-8c13-b6a279adacf3,numeric-base,3017NS,3195A2557792590,McMaster,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/receMESYi9gc6YHtJ
reckaFcslHLGk9GF9,a9165049-d5d2-4810-bff2-37702e01101a,description,3018NS,,McMaster,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/reckaFcslHLGk9GF9
